#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000172732.2|SAMN05728468|GCA_001902055.1|Aeromonas salmonicida subsp. salmonicida||2010-47 K18|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001902055.1	Contig	119076	4895630	116	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN05728468	"2010-47 K18"	NULL	2010	NULL	3787678	Canada: New Brunswick	Salvelinus fontinalis	NULL	NULL	NULL	NULL	NULL	2010-47 K18	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	2010-47 K18	NULL	NULL	PDT000172732.2	2016-12-13	29491	MIIR	MIIR00000000.1	NULL	NULL	NULL	0	0	0	0	12	12	NULL	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA=PARTIAL,cphA,floR,mcr-3,mcr-3=HMM,sul2,tet(C),tet(H),vat=HMM"	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA=PARTIAL,cphA,floR,mcr-3,mcr-3=HMM,sul2,tet(C),tet(H),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000172733.2|SAMN05728471|GCA_001902105.1|Aeromonas salmonicida subsp. salmonicida||JF2507|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001902105.1	Contig	119016	4773773	109	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN05728471	"JF2507"	NULL	2000	NULL	3787698	United Kingdom: Scotland	Salmo salar	NULL	NULL	NULL	NULL	NULL	JF2507	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	JF2507	NULL	NULL	PDT000172733.2	2016-12-13	29491	MIIT	MIIT00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000172734.2|SAMN05728472|GCA_001902125.1|Aeromonas salmonicida subsp. salmonicida||JF3517|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001902125.1	Contig	103491	4935136	132	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN05728472	"JF3517"	NULL	2003	NULL	3787718	Norway	Scophthalmus maximus	NULL	NULL	NULL	NULL	NULL	JF3517	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	JF3517	NULL	NULL	PDT000172734.2	2016-12-13	29491	MIIU	MIIU00000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aadA1,ampC=HMM,blaOXA=PARTIAL,catA13,cphA,mcr-3,sul1,vat=HMM"	"aadA1,ampC=HMM,blaOXA=PARTIAL,catA13,cphA,mcr-3,sul1,vat=HMM"	10	"arsC=HMM,arsD=HMM,merA=HMM,merC,merD=HMM,merE=HMM,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000172736.2|SAMN04226662|GCA_001902165.1|Aeromonas salmonicida subsp. salmonicida||09-0167|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001902165.1	Contig	63550	4892975	206	Newbler v. 2.5.3	Microbe	PRJNA264317	Universite Laval	SAMN04226662	"09-0167"	NULL	2009	NULL	3787978	Canada: Quebec	Salmo salar	NULL	NULL	NULL	NULL	NULL	09-0167	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	09-0167	NULL	NULL	PDT000172736.2	2016-12-13	29491	LMTK	LMTK00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000204388.2|SAMN04529550|GCA_002093675.1|Aeromonas salmonicida||YK|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002093675.1	Scaffold	61033	4701486	204	QUAST v. 3.1	MIGS Cultured Bacterial/Archaeal	PRJNA314146	Institute of hydrobiology, chinese academy of sciences	SAMN04529550	"2","YK"	NULL	2012-04	NULL	4376168	China: Sichuan	Coreius guichenoti	NULL	NULL	NULL	NULL	NULL	2	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	YK	NULL	NULL	PDT000204388.2	2017-04-17	645	LUHP	LUHP00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3=HMM,mcr-3=PARTIAL,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3=HMM,mcr-3=PARTIAL,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000204389.2|SAMN04529529|GCA_002093695.1|Aeromonas salmonicida||BG|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002093695.1	Scaffold	53183	4790288	236	QUAST v. 3.1	MIGS Cultured Bacterial/Archaeal	PRJNA314146	Institute of hydrobiology, chinese academy of sciences	SAMN04529529	"1","BG"	NULL	2013-10	NULL	4376188	China: Qinghai	Coregonus peled	NULL	NULL	NULL	NULL	NULL	1	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	BG	NULL	NULL	PDT000204389.2	2017-04-17	645	LUHO	LUHO00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000217685.2|SAMN06812489|GCA_002180335.1|Aeromonas salmonicida||O23A|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002180335.1	Complete Genome	4811606	4935342	5	SPAdes v. 3.0.0	Microbe	PRJNA383853	University of Warsaw	SAMN06812489	"Aeromonas sp. O23A","O23A"	NULL	2010	NULL	4569088	Poland: Zloty Stok	NULL	NULL	rock biofilm and bottom sediments	NULL	NULL	NULL	Aeromonas sp. O23A	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	O23A	NULL	NULL	PDT000217685.2	2017-06-08	645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000223664.2|SAMN07276469|GCA_002214245.1|Aeromonas salmonicida||S121|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002214245.1	Complete Genome	4723196	5069859	6	HGAP_Assembly.2 v. 2.3	Pathogen: environmental/food/other	PRJNA391818	Institute of Microbiology Chinese Academy of Sciences	SAMN07276469	"Aeromonas salmonicida S121","S121"	Xiaochen Du	2015-08	environmental/other	4649578	China: Yantai	Atlantic salmon	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	Aeromonas salmonicida S121	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	S121	NULL	NULL	PDT000223664.2	2017-07-03	645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000223667.2|SAMN07276873|GCA_002214265.1|Aeromonas salmonicida||S68|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002214265.1	Complete Genome	4730032	4880825	5	HGAP_Assembly.2 v. 2.3	Pathogen: environmental/food/other	PRJNA391844	Institute of Microbiology Chinese Academy of Sciences	SAMN07276873	"Aeromonas salmonicida S68","S68"	Xiaochen Du	2015-01	environmental/other	4649638	China: Yantai	Atlantic salmon	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	Aeromonas salmonicida S68	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	S68	NULL	NULL	PDT000223667.2	2017-07-03	645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA,cphA=PARTIAL,floR,sul2"	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA,cphA=PARTIAL,floR,sul2"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000223673.2|SAMN07276874|GCA_002214305.1|Aeromonas salmonicida||S44|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002214305.1	Complete Genome	4715196	5082912	6	HGAP_Assembly.2 v. 2.3	Pathogen: environmental/food/other	PRJNA391845	Institute of Microbiology Chinese Academy of Sciences	SAMN07276874	"Aeromonas salmonicida S44","S44"	Xiaochen Du	2014-12	environmental/other	4649758	China: Yantai	Atlantic salmon	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	Aeromonas salmonicida S44	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	S44	NULL	NULL	PDT000223673.2	2017-07-03	645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	16	16	NULL	"aac(3)-IId=MISTRANSLATION,aac(6')-Ib-cr5,ampC=HMM,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA=PARTIAL,dfrA5,floR,mph(A),qnrVC6,sul1"	"aac(3)-IId=MISTRANSLATION,aac(6')-Ib-cr5,ampC=HMM,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA=PARTIAL,dfrA5,floR,mph(A),qnrVC6,sul1"	4	"arsC=HMM,arsD=HMM,merP=HMM,qacEdelta1"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000243307.2|SAMN05735119|GCA_002313065.1|Aeromonas salmonicida subsp. masoucida||RFAS1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002313065.1	Complete Genome	4783004	4917535	3	SMRT Analysis v. v2.3.0 HGAP.2	Microbe	PRJNA342065	Pukyong National University	SAMN05735119	"RFAS1"	NULL	2009-09-16	NULL	5029358	South Korea	Sebastes schlegelii	NULL	NULL	NULL	NULL	NULL	RFAS1	Aeromonas salmonicida subsp. masoucida	NULL	NULL	645	NULL	NULL	RFAS1	NULL	NULL	PDT000243307.2	2017-09-19	197700	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL"	"ampC=HMM,blaOXA,cphA=PARTIAL"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000243311.2|SAMN07450651|GCA_002317045.1|Aeromonas salmonicida||ECFood+05|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002317045.1	Contig	211061	4714983	58	SPAdes v. 3.1.1	Pathogen: clinical or host-associated	PRJNA389557	JCVI	SAMN07450651	"ECFood+05","GCID_GNCIT_00089_biosam","SRS2437664"	Not Collected	2016-02-19	clinical	5034108	Thailand: Lamphun	Enviromental	NULL	food	18.5745 N 99.0086 E	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	ECFood+05	NULL	NULL	PDT000243311.2	2017-09-20	645	NVQH	NVQH00000000.1	NULL	NULL	NULL	1	0	0	1	12	12	"ceftriaxone=R"	"aac(6')-Ia,aadA1,ampC=HMM,ant(2'')-Ia,blaOXA-10,blaOXA-956,blaVEB-1,cmlA5=PARTIAL,cphA1,dfrA14,tet(E),vat=HMM"	"aac(6')-Ia,aadA1,ampC=HMM,ant(2'')-Ia,blaOXA-10,blaOXA-956,blaVEB-1,cmlA5=PARTIAL,cphA1,dfrA14,tet(E),vat=HMM"	3	"arsC=HMM,arsD=HMM,qacL"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000261083.2|SAMN04208118|GCA_002735225.1|Aeromonas salmonicida subsp. pectinolytica 34mel||34mel|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002735225.1	Complete Genome	5012649	5012649	1	RS_HGAP_assembly v. RS_HGAP_assembly.2; Newbler v. 2.6	Microbe	PRJNA299262	Max-Planck-Institute of Biochemistry	SAMN04208118	"34mel","Aeromonas.sal.pect.34mel","DSM:12609","SRS2629549"	NULL	NULL	NULL	5589198	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas.sal.pect.34mel	Aeromonas salmonicida subsp. pectinolytica 34mel	NULL	NULL	645	NULL	NULL	34mel	NULL	NULL	PDT000261083.2	2017-10-27	1324960	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	9	"arsC=HMM,arsD=HMM,merA=HMM,merC=HMM,merD,merE,merP,merR,merT"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000265222.2|SAMN07410266|GCA_002764135.1|Aeromonas salmonicida||A527|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002764135.1	Complete Genome	4806250	4806250	1	RS_HGAP_Assembly v. 3	Microbe	PRJNA264317	Universite Laval	SAMN07410266	"A527"	NULL	2007-05-29	NULL	5636678	India	Macrobrachium rosenbergii	NULL	NULL	NULL	NULL	NULL	A527	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	A527	NULL	NULL	PDT000265222.2	2017-11-13	645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000270515.2|SAMN04219606|GCA_002811185.1|Aeromonas salmonicida subsp. salmonicida||M22710-11|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002811185.1	Contig	115671	4859132	116	A5-miseq v. 20150522	Microbe	PRJNA264317	Universite Laval	SAMN04219606	"M22710-11"	NULL	2011	NULL	5705308	Canada: Quebec	Salvelinus fontinalis	NULL	NULL	NULL	NULL	NULL	M22710-11	Aeromonas salmonicida subsp. salmonicida	NULL	NULL	645	NULL	NULL	M22710-11	NULL	NULL	PDT000270515.2	2017-12-05	29491	LMTT	LMTT00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000280195.2|SAMN07491057|GCA_002883135.1|Aeromonas salmonicida||M18076-11|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002883135.1	Contig	58857	4434821	228	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN07491057	"M18076-11"	NULL	2011	NULL	5888918	Canada: Quebec	Cyclopterus lumpus	NULL	NULL	NULL	NULL	NULL	M18076-11	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	M18076-11	NULL	NULL	PDT000280195.2	2018-01-16	645	NQMJ	NQMJ00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL,vat=HMM"	"ampC=HMM,blaOXA,cphA=PARTIAL,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000284645.2|SAMN08391293|GCA_002906925.1|Aeromonas bestiarum||GA97-22|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002906925.1	Contig	471766	4714837	26	CLC NGS Cell v. 6.5.1	Microbe	PRJNA431444	Mississippi State University	SAMN08391293	"Aeromonas bestiarum GA97-22","GA97-22"	NULL	1997	NULL	5960498	USA:Georgia	Rainbow trout	NULL	NULL	NULL	NULL	NULL	Aeromonas bestiarum GA97-22	Aeromonas bestiarum	NULL	NULL	105751	NULL	NULL	GA97-22	NULL	NULL	PDT000284645.2	2018-01-30	105751	PPUX	PPUX00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,blaOXA,cphA1,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA,cphA1,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000335775.2|SAMN09062889|GCA_003259515.1|Aeromonas salmonicida||17|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003259515.1	Scaffold	164862	4899812	53	SPAdes v. 3.11.0	MIGS Cultured Bacterial/Archaeal	PRJNA456363	DOE Joint Genome Institute	SAMN09062889	"17","Gp0255578","SRS3547143"	NULL	NULL	NULL	6705948	USA: Pennsylvania	NULL	NULL	NULL	41.2451 N 76.9855 W	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	17	NULL	NULL	PDT000335775.2	2018-06-21	645	QLLM	QLLM00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000339963.2|SAMN07680233|GCA_003265515.1|Aeromonas salmonicida||Z5-5|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003265515.1	Scaffold	103607	4706728	112	SPAdes v. 3.9.0	Microbe	PRJNA408193	China Agricultural University	SAMN07680233	"Z5-5"	NULL	2017-04	NULL	6727618	China	NULL	NULL	chicken meat	NULL	NULL	NULL	Z5-5	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	Z5-5	NULL	NULL	PDT000339963.2	2018-06-26	645	NXBT	NXBT00000000.1	NULL	NULL	NULL	0	0	0	0	14	14	NULL	"aac(6')-Ib,aadA1,ampC=HMM,blaOXA,blaOXA-10,cmlA5,cphA1,dfrA14,mcr-3,mcr-3.16,mph(A),qnrVC4,tet(E),vat=HMM"	"aac(6')-Ib,aadA1,ampC=HMM,blaOXA,blaOXA-10,cmlA5,cphA1,dfrA14,mcr-3,mcr-3.16,mph(A),qnrVC4,tet(E),vat=HMM"	9	"arsC=HMM,arsD=HMM,merA=HMM,merC,merD=HMM,merE=HMM,merP,merR,merT"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000343250.2|SAMEA4743712|GCA_900491655.1|Aeromonas salmonicida|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900491655.1	Scaffold	103607	4706728	112	NULL	Generic	PRJEB27351	kyobo	SAMEA4743712	"6","ERS2563824","Z5-5"	NULL	2017-04	NULL	6749518	China	meat	NULL	chicken meat	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	NULL	NULL	NULL	PDT000343250.2	2018-06-29	645	UETH	UETH00000000.1	NULL	NULL	NULL	0	0	0	0	14	14	NULL	"aac(6')-Ib,aadA1,ampC=HMM,blaOXA,blaOXA-10,cmlA5,cphA1,dfrA14,mcr-3,mcr-3.16,mph(A),qnrVC4,tet(E),vat=HMM"	"aac(6')-Ib,aadA1,ampC=HMM,blaOXA,blaOXA-10,cmlA5,cphA1,dfrA14,mcr-3,mcr-3.16,mph(A),qnrVC4,tet(E),vat=HMM"	9	"arsC=HMM,arsD=HMM,merA=HMM,merC,merD=HMM,merE=HMM,merP,merR,merT"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000348170.2|SAMEA4530645|GCA_900445115.1|Aeromonas salmonicida|not available: to be reported later|NCTC12959|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900445115.1	Contig	2849290	4934557	10	NULL	Generic	PRJEB6403	Wellcome Sanger Institute	SAMEA4530645	"6dd287a0-9f51-11e6-8f55-3c4a9275d6c8","ERS1429824","NCTC12959","NCTC:12959"	NULL	1900/1980	NULL	6755828	NULL	Fish (Salmon)	NULL	not available: to be reported later	NULL	NULL	NULL	NULL	Aeromonas salmonicida	not available: to be reported later	NULL	645	NULL	NULL	NCTC12959	NULL	NULL	PDT000348170.2	2018-07-06	645	UAPT	UAPT00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000362169.2|SAMEA80462668|GCA_900445125.1|Aeromonas salmonicida|not available: to be reported later|NCTC10402|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900445125.1	Contig	4717930	4868198	7	NULL	Generic	PRJEB6403	Wellcome Sanger Institute	SAMEA80462668	"6c5cdcf0-e8a2-11e6-874d-3c4a9275d6c8","ERS1545398","NCTC10402","NCTC:10402"	NULL	1900/1965	NULL	7045098	NULL	not available	NULL	not available: to be reported later	NULL	NULL	NULL	NULL	Aeromonas salmonicida	not available: to be reported later	NULL	645	NULL	NULL	NCTC10402	NULL	NULL	PDT000362169.2	2018-08-08	645	UFSF	UFSF00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,mcr-3,mcr-3=HMM,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000400952.2|SAMN02469939|GCA_003692675.1|Aeromonas salmonicida subsp. salmonicida 01-B526||01-B526|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003692675.1	Complete Genome	4736282	4736282	1	canu v. 1.6	Generic	PRJNA264317	Universite Laval	SAMN02469939	"01-B526","AGVO"	NULL	NULL	NULL	7644558	NULL	NULL	NULL	NULL	NULL	NULL	NULL	AGVO	Aeromonas salmonicida subsp. salmonicida 01-B526	NULL	NULL	645	NULL	NULL	01-B526	NULL	NULL	PDT000400952.2	2018-10-29	1076135	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA=PARTIAL,cphA,vat=HMM"	"ampC=HMM,blaOXA=PARTIAL,cphA,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000422369.2|SAMN08524353|GCA_003947355.1|Aeromonas salmonicida||AJ83|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003947355.1	Contig	247195	4804193	47	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN08524353	"AJ83"	NULL	2007	clinical	8092048	Spain	Homo sapiens	NULL	NULL	NULL	NULL	NULL	AJ83	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	AJ83	NULL	NULL	PDT000422369.2	2018-12-14	645	PSZI	PSZI00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,blaCAR=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaCAR=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000422370.2|SAMN08524352|GCA_003947375.1|Aeromonas salmonicida||A308|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003947375.1	Contig	155083	4974499	110	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN08524352	"A308"	NULL	NULL	NULL	8092068	NULL	NULL	NULL	Fresh water	NULL	NULL	NULL	A308	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	A308	NULL	NULL	PDT000422370.2	2018-12-14	645	PSZJ	PSZJ00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000422371.2|SAMN08524351|GCA_003947395.1|Aeromonas salmonicida||947C|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_003947395.1	Scaffold	280078	4779731	49	A5-miseq v. 20160825	Microbe	PRJNA264317	Universite Laval	SAMN08524351	"947C"	NULL	2008	clinical	8092088	Spain	Homo sapiens	NULL	NULL	NULL	NULL	NULL	947C	Aeromonas salmonicida	NULL	NULL	645	NULL	NULL	947C	NULL	NULL	PDT000422371.2	2018-12-14	645	PSZK	PSZK00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA-956,cphA1,vat=HMM"	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA-956,cphA1,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
