#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000032564.3|SAMN02720836|GCA_000705535.2|Burkholderia seminalis||869T2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000705535.2	Complete Genome	3012498	8022336	3	Unicycler v. v0.4.9b	Microbe	PRJNA243842	National Chung Hsing University	SAMN02720836	"869T2","Burkholderia seminalis 869T2","SRS8581547"	NULL	2007-08-14	NULL	26081678	Taiwan: Taichung	NULL	NULL	surface-sterilized vetiver roots	NULL	NULL	NULL	Burkholderia seminalis 869T2	Burkholderia seminalis	NULL	NULL	488731	NULL	NULL	869T2	NULL	NULL	PDT000032564.3	2021-04-06	488731	NULL	NULL	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	2	"arsN2=HMM,dpsA"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000035657.2|SAMN02892978|GCA_000724975.1|Burkholderia cepacia||RB-39|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000724975.1	Contig	560408	8947129	25	Hierarchical Genome Assembly process v. 2	Microbe	PRJNA253772	University of Malaya	SAMN02892978	"Burkholderia cepacia RB-39","RB-39"	NULL	2012-12-05	NULL	1166248	Malaysia	NULL	NULL	soil	NULL	NULL	NULL	Burkholderia cepacia RB-39	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	RB-39	NULL	NULL	PDT000035657.2	2014-07-11	292	JPEG	JPEG00000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,cml=HMM,tet=HMM"	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,cml=HMM,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000035845.2|SAMN02840652|GCA_000732615.1|Burkholderia paludis||MSh1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000732615.1	Contig	110286	8633651	172	CLC NGS Cell v. March 2014	Microbe	PRJNA251788	Monash University Malaysia	SAMN02840652	"Burkholderia sp. Msh1","MSh1"	Ong Kuan Shion	2013-03-11	NULL	1177498	Malaysia	NULL	NULL	soil	3.011956 N 103.392967 E	NULL	NULL	Burkholderia sp. Msh1	Burkholderia paludis	NULL	NULL	1506587	NULL	NULL	MSh1	NULL	NULL	PDT000035845.2	2014-07-22	1506587	JPGL	JPGL00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,cml=HMM,tet=HMM"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,cml=HMM,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000037685.2|SAMN02979295|GCA_000743695.1|Burkholderia pyrrocinia||Lyc2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000743695.1	Contig	504913	7792723	73	Velvet v. 1.2.10	Microbe	PRJNA257834	Mississippi State University	SAMN02979295	"LYC2_isolate1","Lyc2","SRS677157"	Xiao-Qing Yu	2007	NULL	1191918	China: Shandong province	NULL	NULL	tobacco rhizosphere	NULL	NULL	NULL	LYC2_isolate1	Burkholderia pyrrocinia	NULL	NULL	60550	NULL	NULL	Lyc2	NULL	NULL	PDT000037685.2	2014-08-26	60550	JPWP	JPWP00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,ant(3'')=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,ant(3'')=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	1	"arsN2=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000039375.2|SAMN02796386|GCA_000755725.1|Burkholderia cenocepacia||DDS 22E-1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000755725.1	Complete Genome	3209624	8045250	3	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24; HGAP v. 2.1.1	Microbe	PRJNA244014	Los Alamos National Laboratory	SAMN02796386	"BHS_1","DDS 22E-1","SRS725923"	NULL	NULL	NULL	1205388	Australia	NULL	NULL	Aerosol sample	NULL	NULL	NULL	BHS_1	Burkholderia cenocepacia	NULL	NULL	95486	NULL	NULL	DDS 22E-1	NULL	NULL	PDT000039375.2	2014-09-18	95486	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	5	NULL	"abaF,ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet=HMM"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000039378.2|SAMN02797514|GCA_000755805.1|Burkholderia cepacia||DDS 7H-2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000755805.1	Complete Genome	3206581	8147114	3	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24; HGAP v. 2.1.1	Microbe	PRJNA244017	Los Alamos National Laboratory	SAMN02797514	"BHR_1","DDS 7H-2","SRS725926"	NULL	NULL	NULL	1205448	NULL	NULL	NULL	Aerosol sample	NULL	NULL	NULL	BHR_1	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	DDS 7H-2	NULL	NULL	PDT000039378.2	2014-09-18	292	NULL	NULL	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	3	"dpsA,merA=HMM,merP=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000039388.2|SAMN02848467|GCA_000756005.1|Burkholderia multivorans||DDS 15A-1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000756005.1	Complete Genome	2541526	7281867	3	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24	Microbe	PRJNA244058	Los Alamos National Laboratory	SAMN02848467	"BHQ_1","DDS 15A-1","SRS726120"	NULL	NULL	NULL	1205648	NULL	NULL	NULL	Aerosol sample	NULL	NULL	NULL	BHQ_1	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	DDS 15A-1	NULL	NULL	PDT000039388.2	2014-09-18	87883	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	4	NULL	"abaF,ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-A8"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-A8"	7	"arsD=HMM,arsN2=HMM,merA=HMM,merB=HMM,merE=HMM,merP=HMM,merR=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000039747.2|SAMN02796019|GCA_000756845.1|Burkholderia cepacia||DWS 37UF10B-2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000756845.1	Scaffold	2068068	7182132	6	Newbler v. 2.6; Velvet v. 1.2.08; AllPaths v. 44837; phredPhrap v. SPS - 4.24	Microbe	PRJNA244018	Los Alamos National Laboratory	SAMN02796019	"BHW_1","DWS 37UF10B-2"	NULL	NULL	NULL	1302378	NULL	NULL	NULL	soil	NULL	NULL	NULL	BHW_1	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	DWS 37UF10B-2	NULL	NULL	PDT000039747.2	2014-09-23	292	JPGD	JPGD00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaPEN-B,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaPEN-B,tet=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000039751.2|SAMN02839455|GCA_000756965.1|Burkholderia multivorans||DWS 42B-1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000756965.1	Scaffold	1034970	6505301	6	Newbler v. 2.6; Velvet v. 1.2.08; AllPaths v. 44837; phredPhrap v. SPS - 4.24	Microbe	PRJNA244059	Los Alamos National Laboratory	SAMN02839455	"BHV_1","DWS 42B-1"	NULL	NULL	NULL	1302468	NULL	NULL	NULL	soil	NULL	NULL	NULL	BHV_1	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	DWS 42B-1	NULL	NULL	PDT000039751.2	2014-09-23	87883	JNLW	JNLW00000000.1	NULL	NULL	NULL	0	0	0	0	5	4	NULL	"abaF,ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaOXA=HMM,blaPEN-A=MISTRANSLATION"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000039771.2|SAMN02796046|GCA_000757365.1|Burkholderia cepacia||DWS 16B-4|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000757365.1	Scaffold	3204925	8112263	4	Newbler v. 2.6; Velvet v. 1.2.08; AllPaths v. 44837; phredPhrap v. SPS - 4.24	Microbe	PRJNA244019	Los Alamos National Laboratory	SAMN02796046	"BHX_1","DWS 16B-4"	NULL	NULL	NULL	1302958	Australia	NULL	NULL	NULL	NULL	NULL	NULL	BHX_1	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	DWS 16B-4	NULL	NULL	PDT000039771.2	2014-09-23	292	JPGE	JPGE00000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	3	"dpsA,merA=HMM,merP=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000040540.2|SAMN02796570|GCA_000764955.1|Burkholderia cenocepacia||DWS 37E-2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000764955.1	Complete Genome	2375865	6612421	3	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24	Microbe	PRJNA244015	Los Alamos National Laboratory	SAMN02796570	"BHT_1","DWS 37E-2","SRS725924"	NULL	NULL	NULL	1353868	NULL	NULL	NULL	soil	NULL	NULL	NULL	BHT_1	Burkholderia cenocepacia	NULL	NULL	95486	NULL	NULL	DWS 37E-2	NULL	NULL	PDT000040540.2	2014-10-09	95486	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000044229.3|SAMN02700076|GCA_000783555.2|Burkholderia cenocepacia||FDAARGOS_82|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000783555.2	Contig	2020922	7319711	16	Celera v. 8.1	Pathogen: clinical or host-associated	PRJNA231221	US Food and Drug Administration	SAMN02700076	"FDA:FDAARGOS_82","FDAARGOS_82","SRS583683"	Children's National Hospital	2013-06-05	clinical	5908078	USA	Homo sapiens	Cystic fibrosis	sputum	NULL	NULL	NULL	FDAARGOS_82	Burkholderia cenocepacia	NULL	NULL	95486	NULL	NULL	FDAARGOS_82	NULL	NULL	PDT000044229.3	2018-01-19	95486	JTAZ	JTAZ00000000.2	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-B,gyrA_T83I=POINT,tet=HMM"	"ampC=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-B,gyrA_T83I=POINT,tet=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000046574.2|SAMN02666821|GCA_000807815.1|Burkholderia multivorans||D2214|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000807815.1	Contig	629569	6465997	26	Edena v. 3.131028	Pathogen: clinical or host-associated	PRJNA239704	Instituto Superior Tecnico	SAMN02666821	"BM_D2214","D2214"	Vancouver CF clinic	2006-11-09	clinical	1451828	Canada: Vancouver	Homo sapiens	Cystic Fibrosis	sputum	49.266667 N 123.116667 W	NULL	NULL	BM_D2214	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	D2214	NULL	NULL	PDT000046574.2	2014-12-26	87883	JFHQ	JFHQ00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A31"	"ampC=HMM,bla=HMM,blaPEN-A31"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000046575.2|SAMN02666802|GCA_000807825.1|Burkholderia multivorans||D2095|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000807825.1	Contig	1073849	6668882	15	Edena v. 3.131028	Pathogen: clinical or host-associated	PRJNA239698	Instituto Superior Tecnico	SAMN02666802	"BM_D2095","D2095"	Vancouver CF clinic	2006-06-01	clinical	1451848	Canada: Vancouver	Homo sapiens	Cystic Fibrosis	throat swab	49.266667 N 123.116667 W	NULL	NULL	BM_D2095	Burkholderia multivorans	NULL	NULL	87883	NULL	NULL	D2095	NULL	NULL	PDT000046575.2	2014-12-26	87883	JFHP	JFHP00000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A31"	"ampC=HMM,bla=HMM,blaPEN-A31"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000048104.2|SAMN03224187|GCA_000818575.1|Burkholderia cenocepacia||CEIB S5-1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000818575.1	Contig	170699	8055498	177	SPAdes v. 3.1.1	Microbe	PRJNA268776	Universidad Autonoma del Estado de Morelos	SAMN03224187	"BcenoS51","CEIB S5-1"	Carolina Popoca Ursino and Laura Ortiz Hernandez	2011-02-08	NULL	1477158	Mexico: Tepoztlan, Morelos	NULL	NULL	Crop soil	18.940556 N 99.118056 W	NULL	NULL	BcenoS51	Burkholderia cenocepacia	NULL	NULL	95486	NULL	NULL	CEIB S5-1	NULL	NULL	PDT000048104.2	2015-01-15	95486	JTLT	JTLT00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000061819.2|SAMN03072629|GCA_000959245.1|Burkholderia ubonensis MSMB22||MSMB22|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000959245.1	Complete Genome	2722556	7189071	3	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24; HGAP v. 2.2.0	Microbe	PRJNA239258	Los Alamos National Laboratory	SAMN03072629	"BUJ","MSMB22","SRS725922"	NULL	NULL	NULL	1699378	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BUJ	Burkholderia ubonensis MSMB22	NULL	NULL	101571	NULL	NULL	MSMB22	NULL	NULL	PDT000061819.2	2015-03-20	1249668	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM,tet(64)"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000061828.2|SAMN03107475|GCA_000959445.1|Burkholderia vietnamiensis LMG 10929||LMG 10929|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000959445.1	Complete Genome	2262093	6930496	4	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24; HGAP v. 2.2.0	Microbe	PRJNA235223	Los Alamos National Laboratory	SAMN03107475	"BVB","LMG 10929","SRS1024597"	NULL	NULL	NULL	1699558	Viet Nam: Binh Thanh	NULL	NULL	Oryza sativa, rhizosphere soil	NULL	NULL	NULL	BVB	Burkholderia vietnamiensis LMG 10929	NULL	NULL	60552	NULL	NULL	LMG 10929	NULL	NULL	PDT000061828.2	2015-03-20	1449978	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	2	NULL	"bla=HMM,blaPEN-E,norM"	"bla=HMM,blaPEN-E"	2	"arsD=HMM,dpsA"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000061831.2|SAMN03144971|GCA_000959505.1|Burkholderia dolosa AU0158||AU0158|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000959505.1	Complete Genome	3406596	6409095	3	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24; HGAP v. 2.2.0	Microbe	PRJNA235220	Los Alamos National Laboratory	SAMN03144971	"AU0158","BID","SRS1024549"	NULL	NULL	clinical	1699618	USA	NULL	NULL	Human Clinical (cystic fibrosis patient)	NULL	NULL	NULL	BID	Burkholderia dolosa AU0158	NULL	NULL	152500	NULL	NULL	AU0158	NULL	NULL	PDT000061831.2	2015-03-20	350701	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000061832.2|SAMN03140189|GCA_000959525.1|Burkholderia multivorans ATCC BAA-247||BAA-247|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000959525.1	Complete Genome	3428264	6322746	3	Velvet v. 1.2.08; Phrap v. SPS - 4.24; HGAP v. 2.2.0	Microbe	PRJNA264318	Los Alamos National Laboratory	SAMN03140189	"BAA-247","BIH","SRS1024450"	NULL	1992	clinical	1699638	Belgium: Brussela	NULL	NULL	Human Clinical Sample (Cystis Fibrosis Patient)	NULL	NULL	NULL	BIH	Burkholderia multivorans ATCC BAA-247	NULL	NULL	87883	NULL	NULL	BAA-247	NULL	NULL	PDT000061832.2	2015-03-20	985079	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	"ampC=HMM,bla=HMM,blaPEN-A=MISTRANSLATION"	8	"arsN2=HMM,hdeD-GI,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000061833.2|SAMN03140296|GCA_000959545.1|Burkholderia ambifaria AMMD||AMMD|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000959545.1	Complete Genome	2646970	7528578	4	Velvet v. 1.2.08; Phrap v. SPS - 4.24; HGAP v. 2.2.0	Microbe	PRJNA240122	Los Alamos National Laboratory	SAMN03140296	"AMMD","ATCC:BAA-244","BII","SRS1024448"	NULL	1985	NULL	1699658	USA: Wisconsin	NULL	NULL	Pea rhizosphere	NULL	NULL	NULL	BII	Burkholderia ambifaria AMMD	NULL	NULL	152480	NULL	NULL	AMMD	NULL	NULL	PDT000061833.2	2015-03-20	339670	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	4	NULL	"abaF,ampC=HMM,bla=HMM,blaPEN-F,tet=HMM"	"ampC=HMM,bla=HMM,blaPEN-F,tet=HMM"	2	"arsN2=HMM,dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000062386.3|SAMN03486590|GCA_000974835.2|Burkholderia cepacia||LO6|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000974835.2	Complete Genome	6419376	6419376	1	RS HGAP Assembly v. 3	Pathogen: clinical or host-associated	PRJNA281467	University of Hawaii at Manoa	SAMN03486590	"Burkholderia cepacia Strain LO6","LO6","SRS911043"	Tung Hoang	2014-01	clinical	3328298	Thailand	Homo sapiens	cystic fibrosis	pulmonary	13.7500 N 100.4833 E	NULL	NULL	Burkholderia cepacia Strain LO6	Burkholderia cepacia	NULL	NULL	292	NULL	NULL	LO6	NULL	NULL	PDT000062386.3	2016-07-01	292	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM,tet(C)"	"ampC=HMM,bla=HMM,blaPEN-bcc=HMM,tet(C)"	1	"dpsA"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000062467.2|SAMN03389084|GCA_000980955.1|Burkholderia vietnamiensis||CBMB40|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000980955.1	Contig	97666	7095767	207	CLC Genomics Workbench v. 7.5	MIGS Cultured Bacterial/Archaeal	PRJNA277272	University of Malaya	SAMN03389084	"Burkholderia vietnamiensis CBMB40","CBMB40"	NULL	2004-11-09	NULL	1739518	NULL	Oryza sativa	NULL	NULL	35.29 N 128.44 E	NULL	NULL	Burkholderia vietnamiensis CBMB40	Burkholderia vietnamiensis	NULL	NULL	60552	NULL	NULL	CBMB40	NULL	NULL	PDT000062467.2	2015-04-24	60552	JZUR	JZUR00000000.1	NULL	NULL	NULL	0	0	0	0	3	2	NULL	"bla=HMM,blaPEN-E,norM"	"bla=HMM,blaPEN-E"	2	"arsD=HMM,dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000063421.2|SAMN02045905|GCA_000981305.1|Burkholderia cenocepacia||K56-2|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000981305.1	Contig	1533453	7813151	17	HGAP v. 2.3	Generic	PRJNA279989	University of Manitoba	SAMN02045905	"Burkholderia cenocepacia K56-2","K56-2"	NULL	1999	clinical	1740848	Canada	Homo sapiens	NULL	sputum from cystic fibrosis patient	NULL	NULL	NULL	Burkholderia cenocepacia K56-2	Burkholderia cenocepacia	NULL	NULL	95486	NULL	NULL	K56-2	NULL	NULL	PDT000063421.2	2015-04-28	95486	LAUA	LAUA00000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	"ampC=HMM,ant(3'')=HMM,aph(3')-II=HMM,arr=HMM,bla=HMM,blaOXA,blaPEN-B,tet=HMM"	1	"dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000063631.2|SAMN02402688|GCA_000987055.1|Burkholderia contaminans FFH2055||FFH2055|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000987055.1	Contig	1403009	8212826	8	HGAP v. 2.3	Generic	PRJNA203156	University of Manitoba	SAMN02402688	"FFH2055","SRS888567"	Hospital de Ninos Ricardo Gutierrez	2005-07-25	NULL	1746768	Argentina	NULL	NULL	Sputum of cystic fibrosis patient	NULL	NULL	NULL	FFH2055	Burkholderia contaminans FFH2055	NULL	NULL	488447	NULL	NULL	FFH2055	NULL	NULL	PDT000063631.2	2015-05-01	1423419	LASC	LASC00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc,tet=HMM"	2	"arsD=HMM,dpsA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000063634.2|SAMN02402687|GCA_000987075.1|Burkholderia contaminans LMG 23361||LMG 23361|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000987075.1	Contig	1108159	9263236	18	HGAP v. 2.3	Generic	PRJNA203156	University of Manitoba	SAMN02402687	"AU6105","LMG 23361","SRS889279"	NULL	NULL	NULL	1746818	Spain	NULL	NULL	milk from a sheep with mastitis	NULL	NULL	NULL	AU6105	Burkholderia contaminans LMG 23361	NULL	NULL	488447	NULL	NULL	LMG 23361	NULL	NULL	PDT000063634.2	2015-05-01	1334628	LASD	LASD00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	"ampC=HMM,ant(3'')=HMM,arr=HMM,bla=HMM,blaPEN-bcc,cml=HMM,tet=HMM"	7	"arsN2=HMM,dpsA,merA=HMM,merB=HMM,merE=HMM,merP=HMM,merR=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000067716.2|SAMN03651233|GCA_001028665.1|Burkholderia pyrrocinia||DSM 10685|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001028665.1	Complete Genome	3214754	7961346	4	RS HGAP Assembly Protocol v. 2.0 in SMRT analysis v. 2.3.0	Microbe	PRJNA283474	Kyungpook National University	SAMN03651233	"DSM 10685","DSM:10685","YJSL018"	NULL	1965	NULL	1808508	Japan	NULL	NULL	soil	NULL	NULL	NULL	YJSL018	Burkholderia pyrrocinia	NULL	NULL	60550	NULL	NULL	DSM 10685	NULL	NULL	PDT000067716.2	2015-06-16	60550	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"ampC=HMM,ant(3'')=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	"ampC=HMM,ant(3'')=HMM,bla=HMM,blaOXA=HMM,blaPEN-bcc=HMM,tet(64)"	1	"arsN2=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
